id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
33895,Female,63,1,20.0,0,1-2 Year,Yes,2630.0,124.0,22,0
349150,Male,25,1,46.0,1,< 1 Year,No,28946.0,152.0,160,0
42839,Female,69,1,28.0,1,1-2 Year,No,52668.0,122.0,225,0
201320,Male,37,1,29.0,0,1-2 Year,Yes,2630.0,26.0,36,0
51183,Male,33,1,50.0,1,< 1 Year,No,42621.0,152.0,281,0
161579,Female,21,1,37.0,0,< 1 Year,Yes,27241.0,160.0,121,0
242776,Male,46,1,35.0,0,1-2 Year,Yes,25325.0,124.0,86,1
201991,Female,25,1,29.0,1,< 1 Year,No,40652.0,152.0,94,0
297742,Male,31,1,28.0,0,1-2 Year,Yes,48292.0,26.0,68,1
64188,Female,53,1,7.0,0,1-2 Year,No,2630.0,124.0,299,0
101641,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,124.0,202,1
230002,Female,67,1,46.0,0,1-2 Year,Yes,37331.0,124.0,165,0
326427,Male,23,1,10.0,1,< 1 Year,No,33209.0,154.0,258,0
248277,Female,58,1,28.0,0,1-2 Year,Yes,33391.0,122.0,118,1
171246,Female,25,1,6.0,1,< 1 Year,No,30136.0,152.0,235,0
125387,Female,32,1,45.0,0,< 1 Year,Yes,2630.0,156.0,255,1
51177,Male,44,1,28.0,0,1-2 Year,Yes,24705.0,26.0,288,1
348972,Female,23,1,21.0,0,1-2 Year,Yes,33689.0,154.0,141,0
166578,Female,21,1,46.0,1,< 1 Year,No,20053.0,152.0,60,0
10846,Male,23,1,8.0,1,< 1 Year,No,33672.0,152.0,255,0
174278,Female,50,1,22.0,1,1-2 Year,No,41249.0,26.0,231,0
183434,Male,80,1,19.0,1,1-2 Year,Yes,35520.0,26.0,82,0
352866,Female,28,1,50.0,0,1-2 Year,Yes,2630.0,157.0,168,1
253155,Female,24,1,15.0,1,< 1 Year,No,32325.0,152.0,85,0
251871,Female,23,1,10.0,1,< 1 Year,No,27286.0,152.0,149,0
299937,Male,66,1,43.0,0,1-2 Year,Yes,35356.0,26.0,205,0
63576,Male,39,1,6.0,0,1-2 Year,Yes,2630.0,157.0,87,1
143537,Male,50,1,28.0,0,1-2 Year,Yes,39215.0,124.0,34,0
144571,Female,24,1,13.0,1,< 1 Year,No,23677.0,151.0,298,0
377312,Male,48,1,8.0,0,> 2 Years,Yes,55920.0,124.0,135,1
145351,Male,24,1,29.0,1,< 1 Year,No,28521.0,152.0,72,0
357098,Male,61,1,28.0,0,> 2 Years,Yes,58878.0,26.0,140,0
317418,Female,22,1,11.0,1,< 1 Year,No,36677.0,152.0,153,0
292733,Female,23,1,29.0,1,< 1 Year,No,69051.0,152.0,64,0
157414,Female,49,1,37.0,1,1-2 Year,No,32530.0,152.0,33,0
86284,Female,50,1,41.0,0,1-2 Year,Yes,28818.0,26.0,53,0
365316,Female,43,1,8.0,0,1-2 Year,Yes,46162.0,157.0,228,0
11517,Male,42,1,28.0,0,1-2 Year,Yes,34844.0,124.0,180,0
217302,Female,24,1,25.0,1,< 1 Year,No,34052.0,152.0,130,0
63432,Male,48,1,28.0,1,1-2 Year,No,33692.0,26.0,219,0
178281,Female,44,1,8.0,0,1-2 Year,Yes,27680.0,124.0,258,0
36350,Male,72,1,14.0,1,1-2 Year,No,2630.0,124.0,160,0
375946,Male,65,1,28.0,0,1-2 Year,Yes,46222.0,154.0,17,0
45311,Female,49,1,8.0,0,1-2 Year,Yes,39979.0,152.0,247,0
143136,Female,22,1,30.0,0,< 1 Year,Yes,30785.0,152.0,123,0
311210,Female,33,1,28.0,0,< 1 Year,Yes,43298.0,124.0,218,1
237295,Male,46,1,28.0,0,1-2 Year,Yes,41470.0,26.0,218,1
267631,Male,21,1,8.0,1,< 1 Year,No,92978.0,160.0,248,0
69592,Male,23,1,41.0,1,< 1 Year,No,22606.0,152.0,245,0
342967,Male,22,1,15.0,0,< 1 Year,Yes,35148.0,152.0,218,1
380247,Male,72,1,41.0,1,1-2 Year,No,39345.0,136.0,86,0
250390,Female,24,1,10.0,1,< 1 Year,No,2630.0,152.0,99,0
247855,Female,21,1,39.0,1,< 1 Year,No,33588.0,160.0,121,0
90419,Male,38,1,35.0,1,1-2 Year,No,37619.0,124.0,11,0
232714,Male,22,1,41.0,1,< 1 Year,No,27490.0,152.0,239,0
8733,Female,49,1,33.0,0,1-2 Year,Yes,43567.0,26.0,35,0
356405,Male,43,1,1.0,0,1-2 Year,Yes,2630.0,26.0,130,0
305117,Male,34,1,28.0,1,1-2 Year,No,53997.0,152.0,226,0
240812,Female,21,1,8.0,0,< 1 Year,No,24880.0,160.0,80,0
22853,Male,61,1,1.0,0,1-2 Year,Yes,2630.0,26.0,298,0
217822,Male,48,1,15.0,1,1-2 Year,No,28359.0,124.0,24,0
77667,Male,21,1,8.0,1,< 1 Year,No,46219.0,160.0,94,0
270083,Female,45,1,41.0,0,1-2 Year,No,26833.0,154.0,132,0
10065,Male,28,1,39.0,0,< 1 Year,Yes,30864.0,26.0,290,0
233624,Female,20,1,10.0,1,< 1 Year,No,24445.0,160.0,162,0
106507,Female,60,1,28.0,0,1-2 Year,Yes,38390.0,26.0,171,1
160898,Female,33,1,18.0,0,1-2 Year,Yes,28838.0,157.0,23,1
216709,Male,59,1,28.0,0,1-2 Year,Yes,29889.0,124.0,240,0
99021,Male,62,1,28.0,1,1-2 Year,No,37390.0,26.0,244,0
262671,Male,64,1,28.0,0,> 2 Years,Yes,67634.0,122.0,237,0
110430,Male,26,1,8.0,0,1-2 Year,Yes,2630.0,156.0,224,0
262107,Male,24,1,15.0,0,< 1 Year,Yes,35898.0,152.0,97,0
307201,Female,53,1,28.0,0,1-2 Year,Yes,35006.0,124.0,165,0
375099,Female,25,1,28.0,1,< 1 Year,No,23177.0,152.0,218,0
340553,Male,27,1,29.0,1,< 1 Year,No,2630.0,152.0,40,0
374042,Male,57,1,28.0,0,1-2 Year,Yes,60465.0,26.0,28,0
248748,Male,25,1,30.0,1,< 1 Year,No,27166.0,152.0,247,0
111530,Female,47,1,15.0,0,> 2 Years,Yes,34909.0,124.0,87,0
179070,Male,29,1,29.0,0,< 1 Year,Yes,36677.0,152.0,73,0
128499,Male,24,1,27.0,1,< 1 Year,No,24887.0,152.0,212,0
80252,Female,21,1,30.0,1,< 1 Year,No,39205.0,152.0,186,0
64719,Female,27,1,11.0,1,< 1 Year,No,43280.0,152.0,199,0
224419,Female,23,1,33.0,1,< 1 Year,No,34237.0,152.0,271,0
288638,Male,23,1,39.0,1,< 1 Year,No,2630.0,152.0,177,0
14189,Male,37,1,36.0,0,1-2 Year,Yes,48039.0,30.0,111,0
109324,Male,23,1,8.0,0,< 1 Year,Yes,38961.0,26.0,154,0
199385,Male,59,1,15.0,0,1-2 Year,Yes,69477.0,26.0,100,0
282308,Female,27,1,50.0,1,< 1 Year,No,27656.0,152.0,124,0
253815,Male,24,1,28.0,0,< 1 Year,Yes,33212.0,124.0,31,0
53003,Male,25,1,11.0,1,1-2 Year,Yes,2630.0,156.0,257,0
274101,Female,25,1,46.0,1,< 1 Year,No,32990.0,152.0,219,0
185451,Male,73,1,28.0,0,1-2 Year,Yes,48432.0,26.0,226,0
137292,Male,39,1,28.0,0,> 2 Years,Yes,2630.0,157.0,212,0
275649,Male,45,1,28.0,0,1-2 Year,Yes,27012.0,26.0,115,0
90599,Male,48,1,28.0,0,1-2 Year,Yes,56931.0,26.0,59,0
222495,Male,24,1,50.0,1,< 1 Year,No,44681.0,151.0,146,0
54610,Female,60,1,46.0,1,1-2 Year,No,32460.0,11.0,237,0
137148,Female,30,1,11.0,1,< 1 Year,No,34047.0,152.0,140,0
175567,Male,25,1,8.0,1,< 1 Year,No,67434.0,152.0,113,0
89463,Female,29,1,21.0,1,< 1 Year,No,37360.0,152.0,187,0
208243,Male,62,1,15.0,1,1-2 Year,No,2630.0,14.0,130,0
355082,Male,24,1,7.0,1,< 1 Year,No,22969.0,152.0,74,0
101956,Male,25,1,41.0,1,< 1 Year,No,16803.0,152.0,122,0
326653,Female,25,1,28.0,1,< 1 Year,No,47119.0,152.0,281,0
214685,Male,26,1,6.0,1,< 1 Year,No,2630.0,160.0,232,0
56999,Male,45,1,28.0,0,1-2 Year,No,58055.0,124.0,122,0
220960,Male,36,1,8.0,0,1-2 Year,Yes,2630.0,26.0,161,1
278692,Male,46,1,50.0,0,1-2 Year,Yes,35021.0,124.0,229,0
106269,Male,23,1,30.0,0,< 1 Year,Yes,28177.0,152.0,260,0
162474,Female,24,1,2.0,0,< 1 Year,Yes,36259.0,152.0,40,0
337241,Male,67,1,28.0,0,1-2 Year,Yes,30115.0,122.0,280,0
268946,Female,24,1,18.0,1,< 1 Year,No,31833.0,152.0,215,0
57872,Female,76,1,4.0,0,1-2 Year,Yes,2630.0,156.0,295,1
169899,Female,26,1,29.0,1,< 1 Year,No,50419.0,152.0,120,0
277931,Male,43,1,28.0,0,1-2 Year,Yes,37888.0,124.0,19,1
341025,Female,23,1,18.0,1,< 1 Year,No,22409.0,152.0,19,0
34459,Female,21,1,8.0,0,< 1 Year,Yes,26882.0,152.0,100,0
34954,Female,31,1,41.0,1,1-2 Year,No,38172.0,124.0,258,0
141093,Female,73,0,28.0,1,1-2 Year,No,41005.0,26.0,110,0
373100,Male,21,1,4.0,0,1-2 Year,Yes,26230.0,124.0,122,1
107581,Female,43,1,48.0,1,1-2 Year,No,2630.0,15.0,68,0
140998,Male,22,1,13.0,1,< 1 Year,No,26069.0,160.0,109,0
32444,Male,55,1,41.0,0,1-2 Year,Yes,2630.0,124.0,161,0
325038,Female,24,1,31.0,0,< 1 Year,Yes,2630.0,152.0,232,0
5777,Male,40,1,36.0,0,1-2 Year,Yes,26401.0,26.0,151,0
89974,Male,23,1,41.0,0,< 1 Year,Yes,39210.0,152.0,226,0
231333,Female,21,1,8.0,1,< 1 Year,No,36090.0,152.0,43,0
307140,Female,28,1,28.0,0,< 1 Year,Yes,52608.0,121.0,166,1
8691,Female,25,1,13.0,0,< 1 Year,Yes,20287.0,26.0,74,0
179518,Female,23,1,8.0,1,< 1 Year,No,36640.0,160.0,257,0
374411,Male,48,1,28.0,0,> 2 Years,Yes,36155.0,124.0,185,0
367985,Female,52,1,28.0,1,1-2 Year,No,45081.0,122.0,120,0
348316,Female,24,1,34.0,0,< 1 Year,No,23284.0,152.0,165,0
80248,Male,35,1,41.0,0,1-2 Year,Yes,2630.0,156.0,36,1
88675,Female,44,1,19.0,0,1-2 Year,Yes,31265.0,26.0,235,1
109341,Male,51,1,28.0,1,1-2 Year,No,31683.0,26.0,261,0
124118,Male,51,1,28.0,1,1-2 Year,No,2630.0,157.0,258,0
186042,Female,44,1,28.0,0,1-2 Year,Yes,33144.0,26.0,219,0
95368,Female,75,1,47.0,1,1-2 Year,No,31614.0,16.0,166,0
367130,Female,36,1,46.0,0,1-2 Year,Yes,2630.0,156.0,88,0
202187,Male,65,1,7.0,0,1-2 Year,Yes,55787.0,26.0,215,0
132799,Female,38,1,28.0,1,1-2 Year,No,28765.0,52.0,254,0
11187,Female,22,1,16.0,1,< 1 Year,No,33929.0,26.0,54,0
353578,Male,24,1,35.0,1,< 1 Year,No,22376.0,152.0,216,0
47429,Male,34,1,44.0,0,1-2 Year,No,41824.0,152.0,272,0
323712,Female,59,1,28.0,0,1-2 Year,Yes,2630.0,122.0,114,1
255352,Female,22,1,30.0,0,< 1 Year,No,45621.0,152.0,147,0
241675,Male,42,1,2.0,0,1-2 Year,Yes,2630.0,157.0,155,0
224229,Female,24,1,11.0,1,< 1 Year,No,26775.0,152.0,179,0
237330,Male,21,1,29.0,0,< 1 Year,Yes,2630.0,157.0,275,0
190386,Male,55,1,8.0,0,1-2 Year,Yes,43932.0,30.0,79,0
325978,Male,40,1,1.0,0,1-2 Year,Yes,2630.0,26.0,162,1
293700,Male,54,1,28.0,0,1-2 Year,Yes,2630.0,156.0,275,0
241890,Male,23,1,29.0,0,< 1 Year,Yes,2630.0,160.0,99,0
262536,Male,61,1,46.0,0,1-2 Year,Yes,48857.0,26.0,288,0
7883,Female,27,1,6.0,1,< 1 Year,No,15438.0,152.0,288,0
216975,Male,27,1,3.0,1,< 1 Year,No,77251.0,152.0,194,0
52220,Female,33,1,28.0,1,< 1 Year,No,27385.0,152.0,234,0
37444,Female,66,1,28.0,1,1-2 Year,No,39006.0,26.0,282,0
213849,Male,43,1,46.0,0,1-2 Year,Yes,32922.0,124.0,211,0
359145,Female,27,1,36.0,0,< 1 Year,Yes,2630.0,152.0,223,0
366600,Male,57,1,8.0,0,1-2 Year,Yes,46849.0,124.0,34,0
299184,Female,32,1,0.0,1,< 1 Year,No,2630.0,151.0,127,0
219356,Male,30,1,28.0,0,< 1 Year,Yes,34265.0,125.0,131,1
265227,Male,43,1,28.0,0,1-2 Year,Yes,36418.0,124.0,101,1
296443,Female,30,1,50.0,1,< 1 Year,No,2630.0,152.0,126,0
329634,Male,53,1,29.0,1,1-2 Year,No,50634.0,124.0,280,0
68598,Male,40,1,47.0,0,1-2 Year,Yes,29093.0,124.0,179,0
133350,Female,28,1,15.0,0,< 1 Year,Yes,78589.0,152.0,48,0
255092,Male,23,1,16.0,0,< 1 Year,Yes,28314.0,163.0,182,0
264133,Male,51,1,46.0,0,1-2 Year,Yes,34781.0,124.0,153,0
44292,Female,45,1,8.0,0,1-2 Year,Yes,2630.0,124.0,33,0
245967,Male,55,1,29.0,0,1-2 Year,Yes,30110.0,26.0,12,0
337420,Male,54,1,45.0,1,1-2 Year,No,2630.0,160.0,203,0
243112,Male,24,1,50.0,1,< 1 Year,No,26359.0,152.0,220,0
146281,Male,22,1,17.0,0,< 1 Year,Yes,27832.0,152.0,290,0
168363,Male,28,1,46.0,1,< 1 Year,No,20871.0,152.0,239,0
121391,Male,54,1,28.0,0,1-2 Year,Yes,44907.0,26.0,101,0
116021,Male,23,1,18.0,1,< 1 Year,No,29803.0,152.0,240,0
66537,Female,24,1,8.0,1,< 1 Year,No,46592.0,152.0,165,0
380514,Female,36,1,28.0,0,1-2 Year,Yes,2630.0,26.0,295,0
42362,Female,28,1,36.0,0,< 1 Year,Yes,2630.0,152.0,248,0
348322,Female,25,1,28.0,1,< 1 Year,No,29502.0,153.0,163,0
24407,Female,41,1,28.0,0,1-2 Year,Yes,54916.0,26.0,121,1
151958,Male,52,1,28.0,0,1-2 Year,Yes,36973.0,26.0,210,1
75279,Female,22,1,36.0,1,< 1 Year,No,26791.0,152.0,280,0
366691,Male,32,1,28.0,0,< 1 Year,No,44361.0,152.0,192,0
320039,Male,26,1,13.0,0,< 1 Year,No,24908.0,152.0,243,0
53749,Female,20,1,50.0,0,< 1 Year,Yes,35292.0,160.0,187,0
31378,Male,80,1,46.0,1,1-2 Year,No,34310.0,94.0,17,0
105487,Female,46,1,28.0,0,1-2 Year,Yes,81127.0,124.0,234,1
138679,Male,67,1,28.0,0,1-2 Year,Yes,35626.0,124.0,237,0
253236,Female,46,1,28.0,0,1-2 Year,Yes,37627.0,124.0,210,0
316243,Male,51,1,8.0,0,1-2 Year,Yes,43647.0,26.0,276,0
99718,Female,20,1,8.0,0,< 1 Year,Yes,42539.0,160.0,15,0
191749,Male,22,1,8.0,0,< 1 Year,Yes,42861.0,160.0,83,0
176810,Female,25,1,30.0,1,< 1 Year,No,30164.0,152.0,41,0
249199,Male,47,1,8.0,0,1-2 Year,Yes,35633.0,26.0,137,0
160594,Female,55,1,20.0,0,1-2 Year,Yes,2630.0,109.0,122,0
93418,Female,25,1,8.0,1,< 1 Year,No,38471.0,152.0,74,0
211556,Female,55,1,28.0,0,1-2 Year,No,25328.0,154.0,228,0
343773,Male,22,1,25.0,1,< 1 Year,No,25855.0,152.0,244,0
350965,Female,20,1,30.0,1,< 1 Year,Yes,22836.0,160.0,97,0
304576,Male,48,1,46.0,0,1-2 Year,Yes,38133.0,11.0,170,0
83090,Female,27,1,11.0,1,< 1 Year,No,40882.0,152.0,85,0
195713,Female,25,1,41.0,1,< 1 Year,No,30136.0,152.0,137,0
319663,Male,38,1,6.0,1,1-2 Year,No,27604.0,152.0,169,0
302263,Male,22,1,7.0,0,< 1 Year,Yes,36688.0,152.0,200,0
199270,Male,32,1,50.0,0,1-2 Year,Yes,30647.0,3.0,169,1
149345,Male,47,1,30.0,0,1-2 Year,No,26587.0,124.0,229,0
232270,Female,67,1,50.0,1,1-2 Year,No,32801.0,26.0,135,0
12450,Female,47,1,28.0,0,1-2 Year,Yes,45096.0,124.0,241,0
277214,Female,32,1,28.0,1,1-2 Year,No,38118.0,61.0,117,0
120398,Female,54,1,28.0,1,1-2 Year,Yes,40367.0,155.0,237,0
144282,Female,66,1,48.0,1,1-2 Year,No,2630.0,124.0,224,0
15023,Female,49,1,47.0,0,1-2 Year,Yes,46607.0,26.0,147,1
165475,Male,50,1,28.0,0,1-2 Year,Yes,39436.0,26.0,57,0
167362,Male,23,1,36.0,0,< 1 Year,Yes,53703.0,152.0,242,0
359748,Female,76,1,28.0,1,1-2 Year,No,41925.0,124.0,48,0
284519,Female,27,1,28.0,1,1-2 Year,No,56864.0,147.0,139,0
309793,Female,53,1,28.0,0,1-2 Year,Yes,63082.0,26.0,14,0
312777,Female,54,1,28.0,0,1-2 Year,Yes,29120.0,26.0,93,1
12297,Male,53,1,1.0,0,1-2 Year,Yes,2630.0,124.0,193,0
216231,Female,41,1,28.0,0,1-2 Year,Yes,57802.0,124.0,172,0
85123,Male,56,1,28.0,0,1-2 Year,Yes,53100.0,152.0,276,0
367862,Male,27,1,30.0,0,< 1 Year,No,26148.0,152.0,91,0
111671,Female,25,1,29.0,1,< 1 Year,No,30426.0,152.0,67,0
226331,Male,22,1,28.0,1,< 1 Year,No,29831.0,153.0,185,0
315797,Male,27,1,36.0,0,< 1 Year,No,32944.0,152.0,164,0
194140,Male,39,1,28.0,0,1-2 Year,Yes,39433.0,124.0,77,0
74354,Male,33,1,9.0,1,< 1 Year,No,55981.0,152.0,196,0
62087,Female,23,1,46.0,1,< 1 Year,No,23750.0,152.0,141,0
186747,Female,36,1,11.0,0,1-2 Year,No,2630.0,124.0,285,1
283838,Male,20,1,46.0,0,< 1 Year,No,39061.0,160.0,251,0
370404,Male,43,1,28.0,0,1-2 Year,Yes,40403.0,124.0,284,1
213202,Female,38,1,28.0,0,1-2 Year,Yes,32591.0,122.0,266,0
282966,Male,45,1,36.0,0,1-2 Year,Yes,34848.0,124.0,15,1
152831,Female,29,1,46.0,1,< 1 Year,No,28383.0,152.0,207,0
197831,Female,28,1,33.0,1,< 1 Year,No,28978.0,152.0,209,0
58309,Female,39,1,28.0,1,1-2 Year,No,49195.0,152.0,227,0
359645,Male,37,1,38.0,0,1-2 Year,Yes,2630.0,156.0,153,0
84417,Male,35,1,28.0,0,1-2 Year,Yes,28567.0,26.0,91,1
116617,Male,65,1,1.0,1,1-2 Year,Yes,2630.0,26.0,174,0
162768,Female,48,1,28.0,0,1-2 Year,Yes,49161.0,26.0,176,1
175673,Male,28,1,6.0,1,< 1 Year,No,34103.0,152.0,19,0
54409,Female,71,1,28.0,0,1-2 Year,Yes,50303.0,124.0,80,0
38813,Female,25,1,11.0,0,< 1 Year,Yes,39005.0,152.0,124,1
294624,Male,65,1,26.0,1,1-2 Year,No,29027.0,120.0,18,0
352521,Female,37,1,46.0,1,1-2 Year,No,31695.0,11.0,258,0
256065,Male,31,1,8.0,0,< 1 Year,Yes,24270.0,152.0,233,0
165026,Male,24,1,8.0,0,< 1 Year,Yes,56027.0,152.0,255,0
90249,Female,21,1,5.0,1,< 1 Year,Yes,2630.0,160.0,264,0
308641,Male,25,1,36.0,0,< 1 Year,Yes,34920.0,152.0,250,0
157966,Male,69,1,3.0,0,> 2 Years,Yes,19067.0,154.0,254,0
212402,Female,23,1,8.0,0,1-2 Year,Yes,37623.0,124.0,134,0
307170,Male,43,1,28.0,0,1-2 Year,Yes,45380.0,124.0,188,0
29312,Male,22,1,46.0,1,< 1 Year,No,22636.0,152.0,40,0
65816,Male,66,1,48.0,0,> 2 Years,Yes,2630.0,124.0,216,1
187925,Female,39,1,28.0,1,1-2 Year,No,26387.0,124.0,234,0
178232,Male,56,1,46.0,0,1-2 Year,Yes,24553.0,26.0,279,0
169697,Female,52,1,28.0,0,1-2 Year,Yes,44679.0,122.0,292,0
102078,Female,26,1,11.0,1,< 1 Year,No,31170.0,152.0,257,0
214698,Male,42,1,8.0,0,1-2 Year,Yes,26980.0,19.0,76,1
204459,Female,22,1,46.0,1,< 1 Year,No,24825.0,152.0,269,0
174400,Female,20,1,36.0,1,< 1 Year,No,32177.0,160.0,160,0
212617,Female,23,1,15.0,1,< 1 Year,No,25165.0,152.0,100,0
251290,Female,22,1,18.0,1,< 1 Year,No,24898.0,152.0,114,0
4156,Male,23,1,49.0,0,< 1 Year,Yes,35448.0,26.0,51,0
358677,Female,42,1,28.0,1,1-2 Year,No,48939.0,124.0,114,0
270895,Female,45,1,46.0,0,1-2 Year,Yes,34213.0,11.0,195,0
318309,Male,23,1,28.0,0,< 1 Year,Yes,52664.0,152.0,131,0
230091,Male,23,1,15.0,0,< 1 Year,No,27235.0,160.0,78,0
317907,Male,30,1,28.0,0,< 1 Year,Yes,63931.0,152.0,51,0
269011,Male,58,1,28.0,0,1-2 Year,Yes,63541.0,26.0,57,0
375015,Female,20,1,35.0,0,< 1 Year,Yes,42538.0,156.0,143,1
110943,Female,23,1,21.0,1,< 1 Year,No,31767.0,152.0,270,0
214764,Female,73,1,1.0,1,1-2 Year,No,2630.0,124.0,152,0
15260,Female,25,1,28.0,0,< 1 Year,Yes,2630.0,124.0,66,0
223449,Male,57,1,18.0,0,1-2 Year,Yes,2630.0,26.0,181,0
195703,Male,42,1,28.0,0,1-2 Year,Yes,40628.0,122.0,164,1
195391,Male,28,1,28.0,1,< 1 Year,No,40373.0,152.0,38,0
295461,Female,25,1,39.0,1,< 1 Year,No,27101.0,152.0,35,0
338847,Male,23,1,8.0,1,< 1 Year,No,38582.0,152.0,148,0
246025,Female,38,1,6.0,1,1-2 Year,No,24073.0,26.0,89,0
7511,Female,75,1,28.0,1,1-2 Year,No,37056.0,26.0,263,0
362389,Female,33,1,28.0,0,< 1 Year,Yes,25583.0,124.0,12,1
155854,Male,49,1,8.0,1,1-2 Year,No,41773.0,124.0,163,0
103556,Female,25,1,17.0,1,< 1 Year,No,30449.0,152.0,280,0
108184,Male,24,1,37.0,0,< 1 Year,Yes,25023.0,152.0,101,0
171334,Male,48,1,28.0,0,1-2 Year,Yes,47870.0,156.0,242,1
64039,Male,29,1,18.0,1,< 1 Year,No,37196.0,152.0,123,0
365690,Female,30,1,28.0,1,< 1 Year,No,25970.0,152.0,21,0
354342,Female,37,1,28.0,1,1-2 Year,No,31693.0,124.0,59,0
239965,Female,25,1,35.0,0,1-2 Year,Yes,23054.0,124.0,203,0
208813,Male,23,1,8.0,1,< 1 Year,No,30521.0,152.0,99,0
211995,Female,21,1,7.0,0,< 1 Year,Yes,37691.0,160.0,135,0
127717,Male,31,1,28.0,1,< 1 Year,No,46920.0,152.0,177,0
142598,Male,41,1,28.0,0,1-2 Year,Yes,31761.0,124.0,103,0
80049,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,252,0
194593,Female,28,1,18.0,0,< 1 Year,Yes,27176.0,152.0,227,1
143805,Male,57,1,10.0,0,1-2 Year,Yes,30767.0,26.0,152,0
139631,Female,25,1,15.0,1,< 1 Year,No,24211.0,152.0,258,0
9773,Male,32,1,29.0,1,< 1 Year,No,39713.0,152.0,253,0
197082,Female,27,1,37.0,1,< 1 Year,No,29733.0,152.0,172,0
251040,Female,22,1,28.0,1,< 1 Year,No,30365.0,152.0,60,0
61401,Female,26,1,41.0,1,< 1 Year,No,18353.0,152.0,36,0
41851,Male,60,1,50.0,0,1-2 Year,Yes,31647.0,26.0,126,0
332547,Male,43,1,37.0,0,1-2 Year,Yes,25881.0,26.0,292,0
273189,Female,36,1,45.0,1,1-2 Year,No,26480.0,152.0,173,0
30545,Male,46,1,11.0,1,1-2 Year,No,42085.0,124.0,296,0
324532,Male,75,1,8.0,1,1-2 Year,No,40468.0,26.0,219,0
301333,Male,47,1,0.0,1,1-2 Year,Yes,2630.0,26.0,199,0
318601,Female,43,1,48.0,0,1-2 Year,Yes,2630.0,124.0,64,0
310511,Female,52,1,9.0,0,1-2 Year,Yes,2630.0,157.0,105,0
337470,Female,27,1,41.0,1,< 1 Year,No,28427.0,152.0,74,0
235340,Female,24,1,20.0,1,< 1 Year,No,2630.0,26.0,25,0
357378,Female,41,1,30.0,0,1-2 Year,Yes,24608.0,154.0,13,0
86504,Female,54,1,28.0,0,1-2 Year,Yes,44834.0,26.0,47,0
378539,Male,25,1,8.0,0,< 1 Year,No,33781.0,152.0,248,0
267196,Male,56,1,50.0,0,1-2 Year,Yes,33668.0,26.0,90,0
330098,Male,66,1,28.0,0,> 2 Years,Yes,39037.0,124.0,52,0
262066,Female,24,1,11.0,1,< 1 Year,No,35107.0,152.0,107,0
313664,Male,70,1,46.0,0,> 2 Years,Yes,39262.0,124.0,104,0
329614,Male,25,1,15.0,0,< 1 Year,Yes,33918.0,152.0,124,0
28421,Female,47,1,28.0,0,1-2 Year,Yes,43830.0,124.0,259,0
146046,Female,52,1,44.0,0,1-2 Year,Yes,2630.0,30.0,120,0
324170,Female,21,1,2.0,0,< 1 Year,Yes,34742.0,152.0,148,0
342241,Male,34,1,29.0,0,1-2 Year,Yes,2630.0,157.0,211,0
27283,Male,47,1,0.0,1,1-2 Year,No,2630.0,26.0,61,0
219119,Male,38,1,8.0,1,1-2 Year,No,26112.0,124.0,165,0
277541,Female,22,1,34.0,0,< 1 Year,Yes,31349.0,152.0,46,1
178782,Male,56,1,38.0,0,1-2 Year,Yes,2630.0,154.0,83,0
120391,Female,27,1,31.0,0,< 1 Year,No,2630.0,152.0,178,0
195720,Male,63,1,28.0,0,1-2 Year,Yes,27442.0,26.0,255,0
43589,Male,77,1,28.0,0,1-2 Year,Yes,43702.0,26.0,241,0
34174,Male,37,1,25.0,0,1-2 Year,Yes,2630.0,156.0,62,0
204583,Male,28,1,35.0,1,< 1 Year,Yes,2630.0,160.0,36,0
39063,Female,28,1,18.0,1,< 1 Year,No,89778.0,152.0,252,0
165604,Male,54,1,28.0,0,1-2 Year,Yes,70208.0,24.0,278,0
201148,Male,58,1,11.0,1,1-2 Year,No,45576.0,26.0,108,0
323681,Male,58,1,28.0,0,1-2 Year,Yes,34882.0,25.0,177,0
40526,Male,26,1,24.0,1,< 1 Year,No,27515.0,152.0,116,0
194648,Female,26,1,45.0,0,< 1 Year,Yes,28234.0,152.0,251,0
336432,Female,54,1,29.0,0,1-2 Year,Yes,2630.0,156.0,159,0
50070,Male,26,1,1.0,0,< 1 Year,Yes,2630.0,152.0,294,0
89477,Female,23,1,27.0,0,< 1 Year,Yes,34480.0,152.0,167,0
345467,Male,24,1,8.0,1,< 1 Year,No,43770.0,152.0,40,0
141088,Female,21,1,10.0,0,< 1 Year,No,30764.0,152.0,175,0
303941,Male,46,1,43.0,1,1-2 Year,No,31333.0,26.0,134,0
339000,Male,50,1,30.0,0,> 2 Years,Yes,45109.0,140.0,101,0
266796,Male,22,1,3.0,1,< 1 Year,No,35741.0,152.0,176,0
39228,Female,27,1,43.0,1,< 1 Year,No,28185.0,152.0,267,0
316091,Female,21,1,27.0,0,< 1 Year,Yes,29806.0,160.0,187,0
75212,Male,36,1,8.0,0,1-2 Year,No,21173.0,124.0,23,0
206025,Male,56,1,10.0,0,1-2 Year,No,33893.0,26.0,216,0
47863,Female,48,1,28.0,0,> 2 Years,Yes,49677.0,26.0,260,0
